SampleID	SubjectID	GDColl	type
SRR8118612	E001463	771	3
SRR8119444	E006574	771	3
SRR8118906	E004898	772	3
SRR8118946	E014086	772	3
SRR8119330	E018113	772	3
SRR8119507	E020924	772	3
SRR8118627	E003872	775	4
SRR8119144	E010682	776	4
SRR8118594	E004628	777	3
SRR8118631	E003188	778	3
SRR8119696	E010481	778	3
SRR8115964	E017751	778	3
SRR8119394	E013094	779	3
SRR8118817	E011878	781	3
SRR8119416	E004709	782	3
SRR8119251	E016063	782	3
SRR8118535	E000823	783	3
SRR8116496	E021940	783	3
SRR8120033	E022497	783	3
SRR8120601	E023445	783	3
SRR8116550	E006547	785	3
SRR8117073	E006547	785	3
SRR8118862	E020570	787	3
SRR8120093	E035134	787	3
SRR8116418	E006574	788	2
SRR8117159	E006574	788	2
SRR8119508	E020924	790	3
SRR8119360	E016273	792	3
SRR8118539	E003061	793	3
SRR8119190	E011279	793	4
SRR8120123	E022137	793	3
SRR8118492	E003953	795	3
SRR8119045	E018286	795	3
SRR8118611	E001463	796	3
SRR8119294	E016924	796	3
SRR8120328	E028794	796	3
SRR8118983	E012854	797	3
SRR8119056	E017833	797	3
SRR8119027	E019092	797	3
SRR8119078	E017497	799	3
SRR8120558	E026325	800	3
SRR8118567	E001958	801	3
SRR8119256	E019763	801	3
SRR8116113	E010590	804	3
SRR8117102	E010590	804	3
SRR8116617	E018113	804	3
SRR8119165	E014086	805	3
SRR8119542	E021032	805	3
SRR8120835	E024907	805	3
SRR8118620	E003872	807	4
SRR8119577	E004709	808	3
SRR8116072	E021822	808	3
SRR8120037	E022497	809	3
SRR8119149	E020570	814	3
SRR8120189	E023445	814	3
SRR8118935	E004898	816	3
SRR8119198	E011878	816	3
SRR8119644	E007944	817	3
SRR8119698	E010481	819	3
SRR8119491	E013094	819	3
SRR8116533	E020924	820	3
SRR8116501	E021940	820	3
SRR8115766	E012971	821	3
SRR8118824	E014403	821	3
SRR8119293	E016924	821	3
SRR8116275	E023535	821	3
SRR8118544	E003061	822	3
SRR8119375	E007944	823	3
SRR8119191	E011279	823	4
SRR8119359	E016273	823	3
SRR8119267	E018286	823	3
SRR8119443	E006574	825	3
SRR8118956	E017833	826	3
SRR8120129	E022137	826	3
SRR8119257	E019763	828	3
SRR8115867	E016870	829	3
SRR8119080	E017497	829	3
SRR8119312	E004709	830	3
SRR8118938	E004898	830	3
SRR8119719	E016063	830	3
SRR8120319	E028794	830	3
SRR8120559	E026325	832	3
SRR8119484	E017751	833	2
SRR8118494	E003953	834	3
SRR8119764	E006493	834	3
SRR8119677	E014086	836	3
SRR8119329	E018113	836	3
SRR8119029	E019092	836	3
SRR8116556	E016148	838	3
SRR8120664	E022497	838	3
SRR8119396	E013094	839	3
SRR8116387	E025671	840	3
SRR8118588	E001958	841	3
SRR8118486	E003188	841	3
SRR8119721	E012393	841	3
SRR8118527	E000823	842	3
SRR8119285	E015208	842	3
SRR8119304	E014953	843	3
SRR8119146	E020570	843	3
SRR8116348	E020808	844	3
SRR8116133	E006574	845	3
SRR8117165	E006574	845	3
SRR8116207	E018421	845	3
SRR8119452	E010481	846	3
SRR8116479	E017049	846	3
SRR8115852	E002473	848	3
SRR8117190	E002473	848	3
SRR8119127	E006091	848	3
SRR8120605	E023445	848	3
SRR8119422	E010590	849	3
SRR8116333	E020924	849	3
SRR8120407	E024240	849	3
SRR8120498	E029796	849	4
SRR8120929	E035134	849	3
SRR8119221	E010581	850	3
SRR8119714	E012115	850	3
SRR8119792	E010682	851	4
SRR8119623	E019187	851	3
SRR8116057	E030828	851	3
SRR8120029	E033036	851	4
SRR8116304	E002338	852	3
SRR8117197	E002338	852	3
SRR8119477	E012854	852	3
SRR8115791	E019160	852	3
SRR8119522	E006493	853	3
SRR8120928	E031941	853	3
SRR8115898	E007743	854	3
SRR8117184	E007743	854	3
SRR8119014	E008437	854	3
SRR8119270	E018286	854	3
SRR8119412	E020682	854	3
SRR8119282	E021406	854	3
SRR8120875	E023681	854	3
SRR8116172	E004934	855	2
SRR8117245	E004934	855	2
SRR8118911	E016924	855	3
SRR8116404	E034885	855	3
SRR8119408	E004709	856	3
SRR8119366	E005804	856	3
SRR8118806	E011183	856	3
SRR8119568	E016444	856	3
SRR8115693	E020781	856	3
SRR8120020	E022137	856	3
SRR8116436	E011459	857	3
SRR8119636	E016273	857	3
SRR8116082	E021822	857	3
SRR8118587	E001958	858	3
SRR8116161	E007303	858	3
SRR8117201	E007303	858	3
SRR8116182	E012124	858	3
SRR8119496	E014403	858	3
SRR8120964	E028794	859	3
SRR8119079	E017497	860	3
SRR8119205	E019092	860	3
SRR8119692	E009676	861	3
SRR8119389	E013094	861	4
SRR8118491	E003953	862	3
SRR8119259	E019763	863	3
SRR8116168	E004898	864	3
SRR8117249	E004898	864	3
SRR8116206	E018574	864	3
SRR8119439	E018113	865	3
SRR8120039	E022497	866	3
SRR8118574	E004628	867	3
SRR8116166	E004781	867	3
SRR8117251	E004781	867	3
SRR8119167	E014086	867	3
SRR8116547	E018268	867	3
SRR8118942	E016063	869	3
SRR8119287	E018113	870	3
SRR8116495	E021940	872	3
SRR8120633	E024907	872	3
SRR8119544	E021032	873	3
SRR8120432	E023445	873	3
SRR8119419	E010590	875	3
SRR8119722	E010481	877	3
SRR8119150	E020570	877	3
SRR8120603	E023445	877	3
SRR8120095	E035134	877	3
SRR8119299	E017751	879	3
SRR8116083	E021822	879	4
SRR8118518	E003188	880	3
SRR8120402	E022852	880	3
SRR8119694	E011878	881	3
SRR8119109	E006091	882	3
SRR8119797	E012854	882	3
SRR8119401	E015378	882	4
SRR8119737	E006574	883	2
SRR8115699	E013394	883	3
SRR8119358	E016273	883	3
SRR8115960	E017715	883	3
SRR8118593	E004709	885	3
SRR8119192	E011279	885	4
SRR8119057	E018286	885	3
SRR8120000	E021406	885	3
SRR8119373	E007944	886	3
SRR8119081	E017833	886	3
SRR8119582	E005786	888	3
SRR8115711	E009667	888	3
SRR8117225	E009667	888	3
SRR8119226	E010581	888	3
SRR8119292	E016924	888	3
SRR8116532	E020924	889	3
SRR8116356	E015991	890	4
SRR8119028	E019092	890	3
SRR8118480	E003061	891	3
SRR8118489	E003953	891	3
SRR8118662	E004016	891	3
SRR8119594	E017497	891	3
SRR8119063	E019793	891	3
SRR8119628	E019763	893	3
SRR8120035	E022497	894	3
SRR8118565	E001958	895	3
SRR8119547	E013505	895	3
SRR8118536	E000823	900	3
SRR8119307	E017751	901	3
SRR8120837	E024907	902	3
SRR8118657	E000823	903	3
SRR8119033	E016063	903	3
SRR8116534	E020924	904	3
SRR8119548	E021032	906	3
SRR8119105	E006091	907	3
SRR8119519	E006493	907	3
SRR8115717	E010481	907	3
SRR8117233	E010481	907	3
SRR8119219	E010581	907	3
SRR8118815	E011878	908	3
SRR8119662	E013094	908	3
SRR8119600	E018113	908	3
SRR8119283	E021406	908	3
SRR8116623	E018268	910	3
SRR8119642	E007944	911	3
SRR8116477	E016924	911	3
SRR8116494	E021940	911	3
SRR8118543	E003061	912	3
SRR8119796	E012854	912	3
SRR8120507	E035134	912	3
SRR8118549	E003188	913	3
SRR8119309	E004709	914	3
SRR8119475	E018286	914	3
SRR8119201	E011279	915	4
SRR8116205	E006574	919	3
SRR8117162	E006574	919	3
SRR8116116	E010590	919	3
SRR8117114	E010590	919	3
SRR8119116	E016273	919	3
SRR8118566	E001958	921	3
SRR8119325	E017497	922	3
SRR8119545	E013505	923	3
SRR8119400	E016063	924	3
SRR8119168	E014086	925	3
SRR8119261	E019763	926	3
SRR8116342	E003953	927	3
SRR8117088	E003953	927	3
SRR8119026	E019092	928	3
SRR8119660	E013094	930	3
SRR8119601	E018113	931	3
SRR8119347	E021032	931	3
SRR8119372	E005786	935	3
SRR8120463	E021822	935	3
SRR8120715	E022497	935	3
SRR8119197	E011878	936	3
SRR8120770	E021406	936	3
SRR8120351	E023445	936	3
SRR8118831	E020570	937	3
SRR8115871	E010937	938	3
SRR8117255	E010937	938	3
SRR8116529	E020924	938	3
SRR8119383	E007944	940	3
SRR8116334	E003953	941	3
SRR8117085	E003953	941	3
SRR8119794	E012854	941	3
SRR8120217	E021940	941	3
SRR8120963	E028794	941	3
SRR8120516	E035134	941	3
SRR8115716	E010481	942	3
SRR8117232	E010481	942	3
SRR8119202	E011279	944	4
SRR8119121	E016273	944	3
SRR8119778	E016426	944	3
SRR8118481	E003188	945	3
SRR8119516	E006493	946	3
SRR8120133	E022137	947	3
SRR8119524	E018286	949	3
SRR8119130	E006091	953	3
SRR8119541	E021032	955	3
SRR8118592	E004709	957	3
SRR8119622	E019092	957	3
SRR8118528	E000823	961	3
SRR8118641	E001958	961	3
SRR8119442	E006574	961	3
SRR8120225	E021940	962	3
SRR8119602	E018113	963	3
SRR8118525	E004016	964	3
SRR8115870	E010937	964	3
SRR8117262	E010937	964	3
SRR8119718	E016063	964	3
SRR8118914	E016924	965	3
SRR8119736	E018268	965	3
SRR8119055	E020570	965	3
SRR8118630	E003188	966	3
SRR8120609	E023445	967	3
SRR8120464	E021822	968	3
SRR8120749	E035134	968	3
SRR8119521	E006493	970	3
SRR8119254	E011878	970	3
SRR8119436	E013505	970	2
SRR8120628	E022497	970	3
SRR8119697	E010481	971	3
SRR8115784	E022852	973	3
SRR8120771	E021406	975	3
SRR8120408	E022137	975	3
SRR8119460	E011279	976	3
SRR8119669	E012854	976	3
SRR8119351	E016273	978	3
SRR8119046	E018286	979	3
SRR8118621	E003872	980	4
SRR8119565	E016426	980	3
SRR8118589	E001958	981	3
SRR8119108	E006091	981	3
SRR8119420	E010590	982	3
SRR8119506	E020924	982	3
SRR8118645	E003953	983	3
SRR8119077	E017497	983	3
SRR8119410	E004709	984	3
SRR8118866	E021032	986	3
SRR8120632	E024907	986	3
SRR8119170	E014086	987	3
SRR8119034	E016063	988	3
SRR8119603	E018113	992	3
SRR8119206	E019092	993	3
SRR8119655	E010937	994	3
SRR8118534	E000823	995	3
SRR8118484	E003188	995	3
SRR8119291	E016924	995	3
SRR8119089	E020570	997	3
SRR8119762	E006091	998	3
SRR8118825	E014403	999	3
SRR8120068	E022497	999	3
SRR8119371	E005786	1000	3
SRR8119705	E011878	1001	3
SRR8120220	E021940	1002	3
SRR8120185	E023445	1002	3
SRR8115709	E010481	1003	3
SRR8117231	E010481	1003	3
SRR8119441	E006574	1004	3
SRR8119668	E012854	1005	3
SRR8119502	E018286	1005	3
SRR8120930	E035134	1005	3
SRR8119459	E011279	1007	3
SRR8116344	E003953	1009	3
SRR8117090	E003953	1009	3
SRR8119566	E016426	1009	3
SRR8119723	E016063	1010	3
SRR8119114	E016273	1010	3
SRR8120772	E021406	1010	3
SRR8119599	E017497	1013	3
SRR8119620	E019763	1013	3
SRR8118955	E020924	1016	3
SRR8116467	E018268	1017	4
SRR8119310	E004709	1019	3
SRR8119369	E005786	1019	3
SRR8119169	E014086	1019	3
SRR8118573	E004628	1020	3
SRR8120002	E022497	1020	3
SRR8119308	E017751	1021	3
SRR8119023	E019092	1021	3
SRR8119680	E017833	1022	3
SRR8119604	E018113	1024	3
SRR8119546	E021032	1025	3
SRR8119425	E010590	1026	3
SRR8115675	E010937	1027	3
SRR8117261	E010937	1027	3
SRR8120458	E021822	1027	3
SRR8118861	E020570	1028	3
SRR8119561	E016426	1029	3
SRR8120602	E023445	1030	3
SRR8116362	E010481	1034	3
SRR8117117	E010481	1034	3
SRR8115857	E003188	1035	3
SRR8117224	E003188	1035	3
SRR8119462	E011279	1036	3
SRR8119290	E016924	1036	3
SRR8119503	E018286	1037	3
SRR8120841	E024907	1037	3
SRR8118524	E004016	1038	3
SRR8115724	E006547	1040	3
SRR8117116	E006547	1040	3
SRR8116343	E003953	1041	3
SRR8117089	E003953	1041	3
SRR8118842	E006493	1041	3
SRR8119795	E012854	1041	3
SRR8116420	E006091	1042	3
SRR8117140	E006091	1042	3
SRR8119119	E016273	1042	3
SRR8115797	E017497	1042	3
SRR8118503	E000823	1043	3
SRR8119579	E004709	1043	3
SRR8118940	E020924	1043	3
SRR8120773	E021406	1043	3
SRR8120890	E022137	1043	3
SRR8120854	E022497	1043	3
SRR8119572	E017751	1044	3
SRR8116371	E010590	1045	3
SRR8117115	E010590	1045	3
SRR8119162	E014086	1048	3
SRR8118523	E004016	1049	3
SRR8116141	E006574	1049	3
SRR8117161	E006574	1049	3
SRR8116460	E021940	1049	3
SRR8119765	E006493	1051	3
SRR8119652	E010937	1051	3
SRR8119537	E019763	1051	3
SRR8118643	E003872	1052	4
SRR8115874	E010682	1052	3
SRR8117258	E010682	1052	3
SRR8119390	E013094	1052	3
SRR8115926	E013505	1052	3
SRR8116138	E015991	1052	4
SRR8115955	E018113	1053	3
SRR8119695	E011878	1054	3
SRR8120740	E028794	1054	3
SRR8118984	E014953	1056	3
SRR8119571	E017751	1058	3
SRR8116278	E020570	1058	3
SRR8120184	E023445	1058	3
SRR8119440	E006574	1060	3
SRR8116122	E016063	1060	3
SRR8119543	E021032	1060	3
SRR8116073	E035134	1060	3
SRR8115443	E001463	1062	3
SRR8117176	E001463	1062	3
SRR8118514	E004016	1062	3
SRR8115862	E016426	1062	3
SRR8120409	E022137	1062	3
SRR8115448	E000823	1064	3
SRR8117171	E000823	1064	3
SRR8120461	E021822	1065	3
SRR8116384	E024907	1065	3
SRR8116058	E030828	1065	3
SRR8119011	E008643	1066	4
SRR8119611	E011183	1066	3
SRR8116368	E010481	1067	3
SRR8117119	E010481	1067	3
SRR8119461	E011279	1067	4
SRR8116423	E012854	1067	3
SRR8116560	E016273	1067	3
SRR8115660	E014403	1070	3
SRR8118912	E016924	1070	3
SRR8120767	E021406	1071	2
SRR8116335	E003953	1074	3
SRR8117086	E003953	1074	3
SRR8116586	E005786	1074	3
SRR8117208	E005786	1074	3
SRR8120766	E021406	1074	3
SRR8115914	E004709	1075	3
SRR8117132	E004709	1075	3
SRR8116377	E015378	1075	3
SRR8115868	E016444	1075	3
SRR8119281	E018286	1076	3
SRR8116034	E018574	1076	3
SRR8115801	E017049	1077	3
SRR8119701	E011459	1079	3
SRR8119711	E012393	1080	3
SRR8115918	E004628	1081	2
SRR8117136	E004628	1081	2
SRR8119418	E020682	1082	3
SRR8116181	E012124	1084	3
SRR8119210	E019092	1084	3
SRR8116286	E019763	1084	3
SRR8116303	E021032	1084	3
SRR8115705	E013094	1085	3
SRR8118888	E021235	1085	3
SRR8118642	E003872	1086	4
SRR8119096	E006781	1086	3
SRR8119605	E018113	1086	3
SRR8116104	E015208	1087	3
SRR8120564	E026325	1087	3
SRR8115901	E007944	1088	3
SRR8117187	E007944	1088	3
SRR8115781	E022497	1088	3
SRR8116030	E023445	1088	3
SRR8116502	E002338	1089	3
SRR8117192	E002338	1089	3
SRR8116364	E010481	1089	3
SRR8117234	E010481	1089	3
SRR8116109	E010629	1089	3
SRR8117094	E010629	1089	3
SRR8116434	E011878	1089	3
SRR8115752	E020781	1090	3
SRR8116353	E020924	1090	3
SRR8115894	E006493	1091	3
SRR8117127	E006493	1091	3
SRR8119054	E018268	1091	4
SRR8115837	E021235	1091	3
SRR8116079	E021822	1091	3
SRR8120993	E023681	1092	3
SRR8116211	E018421	1093	3
SRR8118800	E006871	1094	3
SRR8116464	E022083	1094	3
SRR8120497	E029796	1094	4
SRR8116271	P004113	91	2
SRR8115931	P005558	92	2
SRR8120244	P009880	101	2
SRR8116415	P009746	103	2
SRR8120262	P005135	104	2
SRR8120690	P010313	112	2
SRR8116270	P004113	122	2
SRR8116407	P014839	122	2
SRR8120163	P005558	124	2
SRR8120050	P001363	126	2
SRR8116295	P005135	131	2
SRR8120373	P009746	131	3
SRR8120691	P010313	133	1
SRR8120942	P009880	134	2
SRR8120911	P007857	139	2
SRR8115994	P009291	139	2
SRR8120708	P008579	142	2
SRR8115816	P000756	143	2
SRR8116216	P015163	144	2
SRR8115972	P015656	144	2
SRR8120034	P016803	151	2
SRR8120701	P001363	153	2
SRR8115819	P000648	154	2
SRR8116320	P005558	158	2
SRR8115636	P008579	158	2
SRR8120061	P009291	159	2
SRR8120183	P015091	159	2
SRR8120063	P009746	160	2
SRR8115880	P009880	162	2
SRR8115949	P019475	162	2
SRR8120684	P010313	164	3
SRR8120694	P000756	169	2
SRR8116154	P018832	169	3
SRR8120371	P015656	173	2
SRR8116125	P017743	173	2
SRR8120908	P007857	174	2
SRR8120104	P013701	175	2
SRR8116217	P015163	175	2
SRR8116574	P013823	179	2
SRR8120795	P016803	181	2
SRR8115641	P008633	182	2
SRR8116525	P001363	184	2
SRR8120679	P005342	184	2
SRR8120170	P005558	184	2
SRR8115740	P010313	184	3
SRR8116484	P010096	185	3
SRR8116063	P026562	186	2
SRR8120043	P023918	187	2
SRR8116190	P007649	188	2
SRR8120745	P000648	189	2
SRR8120266	P004847	189	2
SRR8120793	P017671	189	3
SRR8120764	P019222	189	2
SRR8115993	P009291	190	2
SRR8120542	P019475	190	2
SRR8116584	P014713	192	2
SRR8116575	P013823	196	2
SRR8120476	P009219	198	2
SRR8115817	P000756	199	2
SRR8120832	P014605	199	2
SRR8120140	P018832	201	1
SRR8116118	P017255	202	2
SRR8120470	P008723	205	2
SRR8120830	P013960	205	3
SRR8115968	P015163	205	2
SRR8116402	P014839	206	2
SRR8120229	P006862	207	2
SRR8120443	P008579	207	2
SRR8116225	P013701	207	2
SRR8120142	P017743	209	2
SRR8120904	P007649	211	3
SRR8115637	P008633	211	2
SRR8120794	P016803	212	2
SRR8116524	P003558	213	2
SRR8120054	P003191	214	2
SRR8116302	P005342	214	1
SRR8115939	P006035	214	2
SRR8116264	P004230	215	2
SRR8120267	P004847	216	2
SRR8119998	P015091	216	1
SRR8120721	P014839	217	2
SRR8116123	P017671	217	2
SRR8115882	P022222	217	2
SRR8116523	P003435	218	1
SRR8115820	P000648	219	2
SRR8120468	P008723	221	2
SRR8120109	P013701	221	2
SRR8120597	P013960	222	1
SRR8120309	P019222	223	2
SRR8120549	P019475	223	2
SRR8116577	P013823	224	3
SRR8120947	P010096	225	1
SRR8115932	P005558	227	3
SRR8116520	P001363	228	2
SRR8120456	P007857	228	2
SRR8120130	P018832	228	2
SRR8116015	P008119	232	2
SRR8120532	P013454	234	2
SRR8116581	P014713	235	2
SRR8120141	P017743	235	1
SRR8120799	P017255	238	2
SRR8120383	P015163	239	2
SRR8115815	P000756	241	2
SRR8120707	P008579	241	2
SRR8115992	P009291	241	3
SRR8115729	P019222	241	1
SRR8115640	P008633	242	2
SRR8120514	P011108	242	2
SRR8116419	P014605	242	2
SRR8115715	P009219	243	2
SRR8120680	P005342	245	2
SRR8116065	P026562	245	3
SRR8120391	P005558	246	2
SRR8120717	P022222	246	2
SRR8120748	P000675	247	1
SRR8120395	P006035	247	2
SRR8120607	P016803	247	2
SRR8116220	P015091	248	1
SRR8116297	P005135	249	2
SRR8120001	P009746	249	2
SRR8116244	P010096	249	3
SRR8120548	P019475	249	2
SRR8120465	P008939	250	3
SRR8120800	P017671	250	2
SRR8120991	P014839	252	2
SRR8116224	P013701	253	2
SRR8116019	P004847	254	2
SRR8120345	P011108	255	2
SRR8120353	P008119	260	1
SRR8120058	P004230	261	2
SRR8120228	P006862	261	3
SRR8115805	P008579	262	2
SRR8120467	P008723	264	1
SRR8116573	P013823	264	2
SRR8120826	P014713	264	2
SRR8116226	P013454	265	2
SRR8120910	P007857	269	2
SRR8120472	P008633	270	2
SRR8120518	P011207	270	2
SRR8120693	P000756	272	2
SRR8120060	P009291	272	3
SRR8116516	P003558	273	2
SRR8120231	P007550	273	2
SRR8120909	P007649	273	3
SRR8120477	P009219	274	2
SRR8115884	P016803	275	2
SRR8116267	P004113	276	2
SRR8116017	P008543	276	2
SRR8115845	P022222	276	2
SRR8120166	P005558	277	2
SRR8120307	P019475	277	2
SRR8120940	P010096	278	3
SRR8115839	P015091	278	1
SRR8120380	P026562	278	3
SRR8120264	P005135	279	2
SRR8120444	P008579	280	2
SRR8120108	P013701	283	2
SRR8116597	P020604	284	3
SRR8116265	P004230	285	1
SRR8115714	P008939	285	2
SRR8120827	P014713	286	2
SRR8116401	P014839	286	2
SRR8116417	P009880	287	2
SRR8120059	P004447	289	2
SRR8115832	P023918	289	1
SRR8120105	P013454	291	2
SRR8120135	P017671	292	1
SRR8116155	P018832	292	3
SRR8120696	P000756	294	2
SRR8120051	P002644	295	2
SRR8116020	P004946	296	1
SRR8115728	P019222	296	3
SRR8120594	P013823	298	2
SRR8116413	P009291	299	3
SRR8116409	P009746	299	2
SRR8115886	P017255	299	3
SRR8120703	P008119	301	2
SRR8120513	P011108	301	1
SRR8116001	P007857	303	2
SRR8120235	P007649	304	3
SRR8115751	P010096	304	2
SRR8120052	P003435	307	2
SRR8120053	P004230	307	1
SRR8120230	P007550	307	2
SRR8120747	P000675	308	2
SRR8115919	P005135	308	2
SRR8115735	P010322	308	3
SRR8120713	P022222	310	3
SRR8120379	P026562	310	3
SRR8120550	P020604	311	3
SRR8116152	P017743	312	3
SRR8120111	P013701	314	2
SRR8120816	P009219	315	2
SRR8120828	P014713	315	3
SRR8120547	P019475	315	2
SRR8116074	P000648	316	3
SRR8116269	P004113	316	2
SRR8120101	P013823	316	2
SRR8120036	P016803	316	2
SRR8120270	P009291	318	2
SRR8120941	P009880	319	2
SRR8120306	P018832	323	3
SRR8120055	P003191	325	2
SRR8120057	P009746	325	2
SRR8116570	P014839	326	2
SRR8120526	P011207	328	2
SRR8115846	P015163	328	2
SRR8120310	P019222	328	1
SRR8115738	P010322	329	3
SRR8116021	P004946	334	1
SRR8115661	P007649	334	3
SRR8120392	P005558	335	3
SRR8116153	P017743	335	3
SRR8120700	P001363	336	2
SRR8115879	P017671	337	1
SRR8120823	P014713	338	2
SRR8120396	P006035	339	3
SRR8116298	P022222	339	2
SRR8120520	P010322	340	3
SRR8116193	P026562	340	3
SRR8115952	P020604	341	3
SRR8115831	P023918	341	1
SRR8116230	P011108	342	1
SRR8116526	P003435	343	3
SRR8120233	P007441	344	1
SRR8116129	P007550	344	2
SRR8120595	P013960	344	1
SRR8115849	P017255	345	3
SRR8120475	P008543	346	3
SRR8120273	P009219	346	2
SRR8120754	P000675	347	2
SRR8120681	P005342	347	2
SRR8116571	P013823	347	3
SRR8120750	P000648	348	3
SRR8116521	P000756	348	2
SRR8120048	P002644	348	2
SRR8116272	P004113	348	2
SRR8120242	P009880	348	2
SRR8116321	P019475	348	2
SRR8116370	P008579	349	2
SRR8116483	P016803	349	3
SRR8116448	P019222	352	1
SRR8120049	P003191	354	2
SRR8120466	P008939	354	2
SRR8120867	P014839	355	2
SRR8115779	P005279	358	3
SRR8116145	P018832	358	3
SRR8116412	P009291	359	2
SRR8120355	P015163	359	2
SRR8120045	P022384	363	1
SRR8120265	P004946	365	3
SRR8115737	P010322	365	3
SRR8115804	P008579	366	2
SRR8120138	P017671	366	4
SRR8116517	P003825	367	2
SRR8116124	P017743	367	3
SRR8120624	P019475	367	2
SRR8115776	P005558	368	2
SRR8116301	P010096	368	2
SRR8120798	P017255	368	3
SRR8120710	P022222	369	3
SRR8120988	P021343	370	4
SRR8120030	P023918	370	3
SRR8116183	P006035	371	3
SRR8120378	P026562	371	3
SRR8115822	P000648	372	3
SRR8120682	P005342	372	2
SRR8116233	P014713	372	4
SRR8115988	P009219	373	2
SRR8120271	P009291	373	2
SRR8120479	P020799	374	3
SRR8120868	P014839	375	3
SRR8120232	P007441	378	3
SRR8120753	P000675	379	3
SRR8115813	P000756	381	2
SRR8116221	P015091	381	2
SRR8116593	P020604	381	3
SRR8120796	P016803	382	3
SRR8120480	P018832	383	3
SRR8120275	P005279	384	3
SRR8115777	P005342	384	3
SRR8115974	P016574	385	3
SRR8120227	P006862	388	2
SRR8120361	P015163	388	2
SRR8120592	P013823	389	3
SRR8120369	P016497	391	4
SRR8120987	P020861	391	3
SRR8115721	P022384	394	3
SRR8115818	P000675	395	4
SRR8120907	P007649	395	2
SRR8120346	P011108	395	3
SRR8120678	P005342	396	2
